run_id,source_dataset,sensor_id,rows,duration_seconds,temperature_min_c,temperature_max_c,temperature_mean_c,temperature_std_c,largest_gap_seconds,missing_interval_count
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_031_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,835,262800,17.1,21.2,18.782874251497006,0.9512960599982281,600.0,42
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_032_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,267,84600,19.1,20.3,19.732958801498125,0.36734681154274834,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_032_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,222,67200,19.2,20.3,19.67882882882883,0.2586389836308193,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_032_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,600,185100,17.8,21.6,18.813333333333333,0.7700577178945025,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_032_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,485,148800,17.1,20.2,18.325360824742265,0.7819326596571441,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_033_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,1402,431400,17.8,20.7,19.454992867332383,0.4983782901203139,600.0,37
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_033_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,269,84000,16.3,20.3,19.310780669144982,0.6967229080703716,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_033_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,290,91200,17.4,19.4,18.09344827586207,0.5661045100422097,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_033_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,86,27300,17.7,19.6,18.354651162790702,0.532142876587951,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_034_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,16,4800,18.5,18.6,18.587500000000002,0.03307189138830785,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_034_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,63,19800,18.9,19.4,19.138095238095243,0.12777531299998784,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_034_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,209,63900,17.3,21.0,18.922488038277514,0.7965364804511174,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_034_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,42,14100,17.6,17.9,17.738095238095244,0.08984743935291968,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_035_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,516,158400,18.4,21.1,19.144961240310078,0.4642592232844311,600.0,13
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_035_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,18,6600,18.9,18.9,18.899999999999995,3.552713678800501e-15,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_035_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,73,22500,17.9,18.6,18.234246575342468,0.18447940678939626,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_035_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,234,74700,17.5,20.5,18.82564102564103,0.8165650220527289,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_036_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,19,5700,18.9,19.0,18.93157894736842,0.04648295192804196,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_036_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,419,128100,16.0,19.9,18.281622911694512,0.9334521557191993,600.0,9
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_036_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,17.9,17.9,17.9,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_036_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,729,226800,17.5,21.9,19.229218106995887,0.912079923278954,600.0,28
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_037_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,425,130800,18.7,20.0,19.43764705882353,0.32094583401830057,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_037_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,16.0,16.0,16.0,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_037_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,730,227100,17.8,22.9,19.68109589041096,1.2615923419949775,600.0,28
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_037_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,44,13200,19.1,21.6,20.540909090909096,0.8074421402907799,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_038_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,97,30300,19.7,19.9,19.81649484536083,0.060377527688025553,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_038_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,3,600,16.0,16.1,16.033333333333335,0.04714045207910384,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_038_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,46,14700,19.0,19.6,19.241304347826087,0.19289114632072266,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_038_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,89,28800,18.6,19.9,19.087640449438204,0.35721149267440205,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_039_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,20,6000,19.6,19.7,19.650000000000002,0.04999999999999894,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_039_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,2,300,16.1,16.2,16.15,0.04999999999999894,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_039_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,323,99600,18.4,20.4,18.970278637770896,0.46617697818808224,600.0,10
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_039_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,244,77100,16.8,21.3,19.28975409836065,0.7579750451304981,600.0,14
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_040_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,264,80400,18.9,20.0,19.662121212121214,0.2756618215369624,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_040_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,810,250200,16.0,19.1,17.89074074074074,0.5974436856106141,600.0,25
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_040_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,3,600,18.3,18.3,18.3,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_040_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,749,230700,16.7,20.9,19.06502002670227,0.6645953271462409,600.0,21
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_041_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,590,184500,19.6,20.6,19.922542372881356,0.2470510358331528,600.0,26
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_041_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,167,50700,17.4,20.5,19.677245508982033,0.420817090382122,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_041_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,92,27900,18.2,20.4,19.19239130434783,0.5910995089573353,600.0,2
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_041_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,316,102300,18.6,21.3,19.376582278481013,0.6937941657985273,600.0,26
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_042_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,534,165600,19.6,21.0,20.41741573033708,0.26068202719619626,600.0,19
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_042_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,301,92700,18.9,20.7,19.752823920265783,0.46487986397864584,600.0,9
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_042_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,566,175800,18.3,22.5,19.834098939929326,0.8985578261243602,600.0,21
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_042_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,503,156000,18.7,21.7,19.568986083499002,0.6778462308877997,600.0,18
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_043_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,200,61500,20.1,20.9,20.484,0.29162304435692304,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_043_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,348,107400,19.0,20.8,19.939080459770118,0.4632112603198944,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_043_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,391,119400,19.4,23.0,20.69718670076726,0.8942654837486199,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_043_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,354,111000,16.3,20.4,18.95423728813559,0.6593067838417596,600.0,17
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_044_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,269,82800,19.4,20.7,20.153903345724906,0.2402631881497541,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_044_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,190,57900,19.7,21.2,20.50105263157895,0.3751476163752373,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_044_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,809,250500,19.1,21.9,20.138689740420272,0.6744305945417586,600.0,27
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_044_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,238,73200,17.0,20.4,19.063025210084035,0.5342654654754936,600.0,7
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_045_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,626,193800,20.5,24.2,23.034345047923324,0.4174155640921927,600.0,21
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_045_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,20.4,20.4,20.4,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_045_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,1176,372000,19.1,21.5,19.91275510204082,0.6406368227509602,600.0,65
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_045_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,148,46500,18.1,20.2,18.6472972972973,0.6034188570302743,600.0,8
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_046_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,72,22200,22.5,23.5,22.944444444444443,0.20336672464136785,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_046_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,8,2400,20.3,20.4,20.3625,0.04841229182759168,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_046_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,7,2100,19.3,19.3,19.3,0.0,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_046_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,442,138600,17.4,21.1,18.506108597285067,0.775667143572805,600.0,21
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_047_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,3,600,23.0,23.0,23.0,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_047_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,47,14700,20.1,20.3,20.163829787234047,0.08101886282833899,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_047_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,3,900,19.3,19.3,19.3,0.0,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_047_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,59,17700,17.6,20.1,19.38135593220339,0.4204414855884133,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_048_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,65,20100,22.8,23.0,22.858461538461537,0.06992811186069793,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_048_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1,0,20.1,20.1,20.1,0.0,0.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_048_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,362,113400,19.1,21.4,19.813259668508287,0.5333526649122052,600.0,17
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_048_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,134,41700,17.6,21.3,19.306716417910447,0.9886820536265885,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_049_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,273,86400,21.8,22.9,22.391575091575092,0.23495477478178053,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_049_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,600,186300,19.1,21.6,20.370666666666665,0.5263138058442153,600.0,22
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_049_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,3,900,19.4,19.4,19.4,0.0,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_049_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,864,270000,17.5,20.6,19.15891203703704,0.5593599364977917,600.0,37
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_050_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,203,62400,18.9,22.1,20.985714285714288,0.8085399217520766,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_050_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,647,199800,18.5,20.8,19.747604327666153,0.5058143948341692,600.0,20
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_050_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,24,7200,19.2,19.4,19.329166666666666,0.08405933750763296,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_050_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,1096,345300,17.5,21.6,19.782481751824815,0.6278974078434256,600.0,56
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_051_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,39,13200,20.6,20.8,20.6948717948718,0.06384563896404447,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_051_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,1781,553200,18.2,20.8,19.220662549129703,0.6056535155558206,600.0,64
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_051_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,684,213000,18.7,20.7,19.23114035087719,0.41613423969655544,600.0,27
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_051_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,253,80100,19.3,22.5,20.551383399209485,0.6856865686276424,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_052_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,40,12000,20.4,20.6,20.495,0.07399324293474477,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_052_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,6,1500,18.7,18.8,18.71666666666667,0.037267799624997024,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_052_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,9,2400,18.6,18.6,18.6,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_052_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,4,900,19.8,19.8,19.8,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_053_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,244,76500,20.4,21.7,20.971311475409838,0.3805689244562115,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_053_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,9,2700,18.7,18.8,18.71111111111111,0.0314269680527359,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_053_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,251,78300,18.3,20.3,18.888047808764938,0.41286166531470736,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_053_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,503,154800,19.7,22.1,20.679920477137177,0.5458085304633955,600.0,14
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_054_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,51,16800,20.3,20.4,20.352941176470587,0.049913419848461114,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_054_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,807,252000,18.6,21.0,19.570508054522925,0.5622777316031731,600.0,34
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_054_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,283,87900,18.2,19.9,18.772791519434627,0.336477778996576,600.0,11
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_054_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,58,18300,19.9,20.2,20.07758620689655,0.08103448275862082,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_055_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,765,236400,19.9,22.9,20.686666666666667,0.48784439820781494,600.0,24
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_055_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,15,5100,19.5,19.6,19.580000000000002,0.04000000000000057,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_055_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,557,173400,18.4,20.5,19.18150807899461,0.4442320006500164,600.0,22
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_055_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,26,7800,19.9,20.1,20.015384615384615,0.07692307692307801,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_056_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,12,3300,20.6,20.6,20.599999999999998,3.552713678800501e-15,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_056_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,289,91200,19.4,21.8,20.446020761245677,0.6333246265652027,600.0,16
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_056_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,8,2100,18.5,18.6,18.587500000000002,0.03307189138830785,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_056_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,162,51300,20.0,22.2,21.028395061728393,0.6191859586050368,600.0,10
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_057_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,579,181500,19.7,21.2,20.495336787564767,0.2802583600981046,600.0,27
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_057_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,117,36300,19.2,20.8,19.658974358974362,0.36236494003958,600.0,5
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_057_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,235,72000,18.5,21.9,20.046382978723404,0.6669218766073806,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_057_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,30,9000,20.4,20.5,20.43333333333333,0.047140452079103834,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_058_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,247,75900,19.9,21.4,20.673279352226718,0.4197726574059503,600.0,7
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_058_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,359,112500,18.5,20.1,19.38802228412256,0.3241380076007509,600.0,17
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_058_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,553,170100,18.8,21.0,19.688788426763114,0.5044297233842494,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_058_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,300,96600,20.0,22.1,20.876666666666665,0.5885481194336526,600.0,23
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_059_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,224,70500,20.3,21.2,20.830357142857142,0.21519894687171187,600.0,12
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_059_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,4,900,19.0,19.1,19.025,0.04330127018922255,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_059_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,4,900,19.0,19.0,19.0,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_059_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,790,241800,19.9,21.7,20.627341772151897,0.4520969674770256,600.0,17
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_060_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,16,5700,20.7,20.7,20.7,0.0,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_060_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,30,9900,18.9,19.0,18.936666666666664,0.04818944098267055,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_060_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,701,218100,18.4,21.5,19.422824536376606,0.5953634541490936,600.0,27
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_060_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,53,15900,20.1,20.5,20.271698113207545,0.10164191397098536,600.0,1
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_061_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,54,17700,20.5,20.7,20.564814814814813,0.0671024849333092,600.0,6
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_061_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,12,3300,18.9,18.9,18.900000000000002,3.552713678800501e-15,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_061_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,137,42000,18.0,20.8,19.066423357664235,0.711149719087387,600.0,4
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_061_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,2,300,20.1,20.1,20.1,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_062_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,285,89700,20.2,28.9,21.652280701754385,1.7116433239945017,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_062_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,4,900,18.8,18.8,18.8,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_062_BOLZANO_IEQ_2025,BOLZANO_IEQ,BOLZANO_HOMECOACH,4,900,18.6,18.6,18.6,0.0,300.0,0
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_062_BOLZANO_IEQ_2026,BOLZANO_IEQ,BOLZANO_HOMECOACH,231,73500,20.0,21.8,20.550649350649355,0.399985944544195,600.0,15
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_063_BOLZANO_IEQ_2023,BOLZANO_IEQ,BOLZANO_HOMECOACH,216,65400,20.6,22.5,21.612962962962964,0.5601078918209502,600.0,3
EXT_BOLZANO_IEQ_BOLZANO_HOMECOACH_063_BOLZANO_IEQ_2024,BOLZANO_IEQ,BOLZANO_HOMECOACH,8,2100,18.8,18.8,18.8,0.0,300.0,0
